
 N, 0.00339183,0.0036762,0.00398306,0.00431402,0.00467079,0.00505521,0.00546918,0.00591473,0.00639402,0.0069093,0.00746294,0.00805744,0.00869542,0.0093796,0.0101129,0.0108982,0.0117387,0.0126376,0.0135982,0.0146241,0.0157187,0.0168858,0.0181293,0.0194528,0.0208605,0.0223564,0.0239445,0.0256291,0.0274143,0.0293044,0.0313035,0.033416,0.0356461,0.0379978,0.0404753,0.0430825,0.0458235,0.048702,0.0517215,0.0548857,0.0581977,0.0616606,0.0652773,0.0690504,0.0729822,0.0770747,0.0813298,0.0857489,0.0903331,0.0950833,0,0.105083,0.110333,0.115749,0.12133,0.127075,0.132982,0.13905,0.145277,0.151661,0.158198,0.164886,0.171722,0.178702,0.185824,0.193083,0.200475,0.207998,0.215646,0.223416,0.231304,0.239304,0.247414,0.255629,0.263945,0.272356,0.280861,0.289453,0.298129,0.306886,0.315719,0.324624,0.333598,0.342638,0.351739,0.360898,0.370113,0.37938,0.388695,0.398057,0.407463,0.416909,0.426394,0.435915,0.445469,0.455055,0.464671,0.474314,0.483983,0.493676,0.503392,0.513128,0.522885,0.532659,0.54245,0.552257,0.562078,0.571914,0.581761,0.591621,0.601491,0.611371,0.621261,0.631159,0.641065,0.650979,0.660899,0.670826,0.680758,0.690696,0.700639,0.710586,0.720538,0.730493,0.740453,0.750415,0.760381,0.770349,0.78032,0.790293,0.800268,0.810246,0.820225,0.830206,0.840189,0.850173,0.860158,0.870145,0.880133,0.890121,0.900111,
 M, 0.000978707,0.00106517,0.001159,0.00126081,0.00137122,0.00149095,0.00162071,0.00176131,0.0019136,0.00207849,0.00225695,0.00245002,0.00265882,0.00288453,0.00312841,0.00339183,0.0036762,0.00398306,0.00431402,0.00467079,0.00505521,0.00546918,0.00591473,0.00639402,0.0069093,0.00746294,0.00805744,0.00869542,0.0093796,0.0101129,0.0108982,0.0117387,0.0126376,0.0135982,0.0146241,0.0157187,0.0168858,0.0181293,0.0194528,0.0208605,0.0223564,0.0239445,0.0256291,0.0274143,0.0293044,0.0313035,0.033416,0.0356461,0.0379978,0.0404753,0.0430825,0.0458235,0.048702,0.0517215,0.0548857,0.0581977,0.0616606,0.0652773,0.0690504,0.0729822,0.0770747,0.0813298,0.0857489,0.0903331,0.0950833,0,0.105083,0.110333,0.115749,0.12133,0.127075,0.132982,0.13905,0.145277,0.151661,0.158198,0.164886,0.171722,0.178702,0.185824,0.193083,0.200475,0.207998,0.215646,0.223416,0.231304,0.239304,0.247414,0.255629,0.263945,0.272356,0.280861,0.289453,0.298129,0.306886,0.315719,0.324624,0.333598,0.342638,0.351739,0.360898,0.370113,0.37938,0.388695,0.398057,0.407463,0.416909,0.426394,0.435915,0.445469,0.455055,0.464671,0.474314,0.483983,0.493676,0.503392,0.513128,0.522885,0.532659,0.54245,0.552257,0.562078,0.571914,0.581761,0.591621,0.601491,0.611371,0.621261,0.631159,0.641065,0.650979,0.660899,0.670826,0.680758,0.690696,0.700639,0.710586,0.720538,0.730493,0.740453,0.750415,
 H, 0.517234,0.492008,0.468013,0.445187,0.423475,0.402822,0.383176,0.364489,0.346712,0.329803,0.313718,0.298418,0.283864,0.27002,0.256851,0.244324,0.232408,0.221074,0.210292,0.200036,0.19028,0.181,0.172172,0.163775,0.155788,0.14819,0.140963,0.134088,0.127548,0.121328,0.11541,0.109782,0.104428,0.0993347,0.0944901,0.0898818,0.0854982,0.0813284,0.077362,0.073589,0.07,0.0665861,0.0633386,0.0602496,0.0573112,0.0545161,0.0518573,0.0493282,0.0469224,0.044634,0.0424571,0.0403865,0.0384168,0.0365432,0.034761,0.0330657,0.031453,0.029919,0.0284599,0.0270719,0.0257516,0.0244956,0.023301,0.0221646,0.0210836,0.0200553,0.0190772,0.0181468,0.0172618,0.0164199,0,0.0148574,0.0141328,0.0134435,0.0127878,0.0121642,0.0115709,0.0110066,0.0104698,0.00995919,0.00947347,0.00901144,0.00857195,0.00815389,0.00775622,0.00737795,0.00701812,0.00667584,0.00635026,0.00604055,0.00574595,0.00546572,0.00519915,0.00494558,0.00470439,0.00447495,0.0042567,0.0040491,0.00385163,0.00366378,0.00348509,0.00331512,0.00315344,0.00299965,0.00285335,0.00271419,0.00258182,0.0024559,0.00233613,0.00222219,0.00211382,0.00201072,0.00191266,0.00181938,0.00173065,0.00164624,0.00156595,0.00148958,0.00141693,0.00134783,0.00128209,0.00121957,0.00116009,0.00110351,0.00104969,0.000998496,0.000949799,0.000903477,0.000859414,0.0008175,0.00077763,0.000739704,0.000703629,0.000669312,0.000636669,0.000605619,0.000576082,0.000547986,0.000521261,0.000495839,0.000471656,
 Tau_n, 4.77368,4.82611,4.87841,4.93051,4.98232,5.03375,5.08471,5.13509,5.18478,5.23366,5.28159,5.32844,5.37407,5.41831,5.461,5.50197,5.54106,5.57806,5.61279,5.64506,5.67466,5.70141,5.72509,5.74552,5.7625,5.77583,5.78535,5.79089,5.79228,5.7894,5.78212,5.77034,5.75399,5.73302,5.70741,5.67716,5.64231,5.60292,5.55908,5.51092,5.45858,5.40226,5.34214,5.27845,5.21143,5.14135,5.06848,4.9931,4.91551,4.83599,0,4.67235,4.58881,4.50449,4.41966,4.33457,4.24947,4.16458,4.0801,3.99624,3.91316,3.83103,3.74998,3.67014,3.59162,3.51451,3.43889,3.36483,3.29238,3.22157,3.15244,3.08501,3.01928,2.95527,2.89297,2.83236,2.77343,2.71616,2.66053,2.6065,2.55405,2.50314,2.45373,2.40579,2.35928,2.31417,2.2704,2.22795,2.18676,2.14681,2.10806,2.07045,2.03397,1.99856,1.9642,1.93084,1.89846,1.86701,1.83647,1.8068,1.77797,1.74996,1.72273,1.69626,1.67052,1.64548,1.62112,1.59741,1.57434,1.55187,1.52999,1.50868,1.48791,1.46768,1.44795,1.42872,1.40996,1.39166,1.3738,1.35637,1.33936,1.32275,1.30653,1.29068,1.27519,1.26006,1.24526,1.2308,1.21665,1.20281,1.18927,1.17602,1.16305,1.15036,1.13793,1.12575,1.11382,1.10214,1.09069,1.07946,1.06846,
 Tau_M, 0.0270913,0.0286388,0.0302748,0.0320041,0.0338323,0.0357648,0.0378076,0.0399671,0.0422499,0.044663,0.0472139,0.0499103,0.0527606,0.0557736,0.0589584,0.0623249,0.0658833,0.0696446,0.0736203,0.0778225,0.082264,0.0869584,0.0919199,0.0971635,0.102705,0.108562,0.11475,0.12129,0.1282,0.135501,0.143214,0.151363,0.159971,0.169063,0.178665,0.188804,0.19951,0.210812,0.222741,0.235329,0.24861,0.26262,0.277394,0.292968,0.309382,0.326673,0.344882,0.364049,0.384214,0.405417,0.427698,0.451098,0.475654,0.501402,0.528377,0.55661,0.586129,0.616957,0.649111,0.682604,0.717439,0.753612,0.791109,0.829905,0.869965,0,0.95366,0.997154,1.04163,1.08697,1.13305,1.17972,1.22684,1.27422,1.32167,1.36899,1.41598,1.4624,1.50803,1.55265,1.59603,1.63794,1.67817,1.71653,1.75281,1.78685,1.81851,1.84766,1.87419,1.89804,1.91916,1.93751,1.95311,1.96597,1.97615,1.98371,1.98874,1.99134,1.99162,1.98971,1.98573,1.97982,1.97212,1.96277,1.95191,1.93968,1.92621,1.91163,1.89606,1.87963,1.86245,1.84461,1.82623,1.80738,1.78816,1.76864,1.74889,1.72897,1.70895,1.68888,1.6688,1.64877,1.6288,1.60895,1.58923,1.56968,1.55032,1.53116,1.51222,1.49353,1.47508,1.45689,1.43897,1.42132,1.40395,1.38686,1.37005,1.35354,1.3373,1.32135,1.30569,
 Tau_H, 1.92996,2.02833,2.13162,2.24004,2.35384,2.47324,2.59848,2.72979,2.86742,3.01159,3.16252,3.32044,3.48553,3.65795,3.83785,4.02532,4.22038,4.42301,4.63309,4.85037,5.07451,5.30498,5.54108,5.78188,6.02621,6.27259,6.51922,6.76393,7.00417,7.23695,7.45891,7.66624,7.85482,8.02021,8.15784,8.26314,8.33169,8.35952,8.34332,8.28066,8.17022,8.01198,7.80726,7.55875,7.27041,6.94726,6.59517,6.22049,5.82979,5.42951,5.02576,4.62406,4.22922,3.84527,3.47546,3.12224,2.78735,2.47188,2.17641,1.90102,1.64547,1.40922,1.19152,0.991475,0.808112,0.64039,0.487253,0.347652,0.22056,0.10499,0,-0.0952973,-0.181735,-0.260088,-0.331076,-0.395362,-0.453556,-0.50622,-0.553864,-0.596958,-0.635929,-0.671164,-0.703017,-0.731809,-0.757831,-0.781348,-0.802599,-0.8218,-0.839149,-0.854823,-0.868982,-0.881773,-0.893327,-0.903763,-0.913188,-0.921701,-0.929389,-0.936331,-0.9426,-0.94826,-0.95337,-0.957984,-0.962148,-0.965907,-0.9693,-0.972362,-0.975125,-0.977618,-0.979867,-0.981896,-0.983726,-0.985376,-0.986864,-0.988205,-0.989414,-0.990503,-0.991485,-0.992369,-0.993166,-0.993883,-0.994529,-0.995109,-0.995632,-0.996102,-0.996525,-0.996905,-0.997246,-0.997552,-0.997827,-0.998074,-0.998296,-0.998494,-0.998672,-0.998831,-0.998973,-0.999101,-0.999214,-0.999316,-0.999407,-0.999487,-0.999559,
 Nap, 4.84892e-10,5.946e-10,7.28632e-10,8.92252e-10,1.09183e-09,1.33506e-09,1.63123e-09,1.99156e-09,2.42954e-09,2.96141e-09,3.60665e-09,4.38868e-09,5.3355e-09,6.48066e-09,7.86418e-09,9.53383e-09,1.15465e-08,1.39697e-08,1.68837e-08,2.03835e-08,2.45816e-08,2.96104e-08,3.56262e-08,4.28126e-08,5.1385e-08,6.15956e-08,7.37388e-08,8.81578e-08,1.05251e-07,1.25482e-07,1.49385e-07,1.77577e-07,2.10768e-07,2.49773e-07,2.95522e-07,3.49078e-07,4.11648e-07,4.84599e-07,5.69476e-07,6.68018e-07,7.82172e-07,9.14115e-07,1.06627e-06,1.24132e-06,1.44223e-06,1.67226e-06,1.93497e-06,2.23424e-06,2.57427e-06,2.95961e-06,3.39512e-06,3.88599e-06,4.43773e-06,5.05616e-06,5.74737e-06,6.51769e-06,7.3737e-06,8.32212e-06,9.36982e-06,1.05237e-05,1.17907e-05,1.31776e-05,1.46913e-05,1.63381e-05,1.81242e-05,0,2.21369e-05,2.43735e-05,2.67692e-05,2.93274e-05,0,3.49399e-05,3.79965e-05,4.12198e-05,4.46083e-05,4.81596e-05,5.18701e-05,5.57349e-05,5.97484e-05,6.39037e-05,6.81927e-05,7.26067e-05,7.71357e-05,8.17691e-05,8.64954e-05,9.13024e-05,9.61773e-05,0.000101107,0.000106077,0.000111075,0.000116085,0.000121093,0.000126086,0.000131048,0.000135967,0.000140828,0.000145618,0.000150325,0.000154935,0.000159437,0.000163821,0.000168075,0.00017219,0.000176157,0.000179967,0.000183614,0.00018709,0.00019039,0.000193509,0.000196442,0.000199186,0.000201738,0.000204097,0.000206259,0.000208226,0.000209997,0.000211572,0.000212952,0.00021414,0.000215136,0.000215945,0.000216569,0.000217011,0.000217275,0.000217366,0.000217287,0.000217043,0.00021664,0.000216082,0.000215374,0.000214523,0.000213532,0.000212409,0.000211158,0.000209785,0.000208297,0.000206697,0.000204994,0.000203191,0.000201295,0.000199311,
 Kp, 1.32353e-10,1.8264e-10,2.5169e-10,3.4636e-10,4.75952e-10,6.53064e-10,8.94721e-10,1.22389e-09,1.67146e-09,2.27896e-09,3.10199e-09,4.21492e-09,5.71691e-09,7.73994e-09,1.04591e-08,1.41064e-08,1.89878e-08,2.55066e-08,3.41921e-08,4.57374e-08,6.10474e-08,8.13002e-08,1.08024e-07,1.43196e-07,1.89365e-07,2.49807e-07,3.28718e-07,4.31451e-07,5.64817e-07,7.37444e-07,9.60225e-07,1.24686e-06,1.61453e-06,2.08465e-06,2.68385e-06,3.44513e-06,4.40914e-06,5.62582e-06,7.15625e-06,9.07478e-06,1.14716e-05,1.44554e-05,1.81572e-05,2.27334e-05,2.83705e-05,3.52897e-05,4.37521e-05,5.40647e-05,6.65868e-05,8.17367e-05,0,0.000121937,0.000148192,0.000179501,0.000216705,0.000260757,0.000312733,0.000373842,0.000445442,0.000529043,0.000626326,0.000739148,0.000869559,0.00101981,0.00119235,0.00138986,0.00161526,0.00187169,0.00216255,0.00249148,0.00286239,0.00327946,0.00374713,0.00427013,0.00485345,0.00550237,0.00622247,0.00701958,0.00789984,0.00886967,0.00993576,0.0111051,0.012385,0.0137829,0.0153067,0.0169644,0.0187645,0.0207155,0.0228264,0.0251063,0.0275646,0.0302111,0.0330556,0.0361082,0.0393795,0.0428802,0.046621,0.0506132,0.0548682,0.0593976,0.0642132,0.0693273,0.0747521,0.0805001,0.0865843,0.0930175,0.0998132,0.106985,0.114546,0.122511,0.130893,0.139708,0.148969,0.158692,0.168892,0.179584,0.190783,0.202506,0.214769,0.227587,0.240978,0.254957,0.269543,0.284751,0.3006,0.317107,0.33429,0.352168,0.370758,0.390079,0.41015,0.43099,0.452619,0.475055,0.498319,0.522431,0.547411,0.57328,0.600057,0.627765,0.656424,
